,address
9770,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 79"
9771,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 83"
9772,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 85"
9773,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 87"
9774,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 89"
9775,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 91"
9776,"Респ. Татарстан, г. Казань, ул. Маршала Чуйкова, д. 93"
9777,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 3(л.А)"
9778,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 3 (л.А)"
9779,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 3(л.Б)"
9780,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 3 (л.Б)"
9781,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 25"
9782,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 25А"
9783,"Респ. Татарстан, г. Казань, ул. Маршальская, д. 25 А"
9784,"Респ. Татарстан, г. Казань, ул. Маршрутная, д. 6/10"
9785,"Респ. Татарстан, г. Казань, ул. Маршрутная, д. 13"
9786,"Респ. Татарстан, г. Казань, ул. Масгута Латыпова, д. 34"
9787,"Респ. Татарстан, г. Казань, ул. Масгута Латыпова, д. 36"
9788,"Респ. Татарстан, г. Казань, ул. Масгута Латыпова, д. 58"
9789,"Респ. Татарстан, г. Казань, ул. Масгута Латыпова, д. 62"
9790,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 1/49"
9791,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 3"
9792,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 4 А"
9793,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 4А"
9794,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 5"
9795,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 6"
9796,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 10А"
9797,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 10 (л.А)"
9798,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 11"
9799,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 12"
9800,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 17"
9801,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 19"
9802,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 23А"
9803,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 23 А"
9804,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 24"
9805,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 27"
9806,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 28"
9807,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29А"
9808,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29 А"
9809,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29 Б"
9810,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29Б"
9811,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29 (л.10)"
9812,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 29 (л.А)"
9813,"Респ. Татарстан, г. Казань, ул. Маяковского, д. 30"
9814,"Респ. Татарстан, г. Казань, ул. Межевая, д. 33"
9815,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 1"
9816,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 1А"
9817,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 2"
9818,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 3"
9819,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 3А"
9820,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 4"
9821,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 5"
9822,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 6"
9823,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 7"
9824,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 8"
9825,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 9"
9826,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 10"
9827,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 11"
9828,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 12"
9829,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 13"
9830,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 14"
9831,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 15"
9832,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 17"
9833,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 19"
9834,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 20"
9835,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 22"
9836,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 24"
9837,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 26"
9838,"Респ. Татарстан, г. Казань, ул. Меридианная, д. 30"
9839,"Респ. Татарстан, г. Казань, ул. Меридианная (Лесной городок), д. 2"
9840,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 1"
9841,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 2 А"
9842,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 2А"
9843,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 3"
9844,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 4"
9845,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 4 А"
9846,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 4А"
9847,"Респ. Татарстан, г. Казань, ул. Меховщиков, д. 7"
9848,"Респ. Татарстан, г. Казань, ул. Мидхата Булатова, д. 5"
9849,"Респ. Татарстан, г. Казань, ул. Мидхата Булатова, д. 5/1"
9850,"Респ. Татарстан, г. Казань, пер. Милицейский, д. 32А"
9851,"Респ. Татарстан, г. Казань, ул. Минская, д. 6"
9852,"Респ. Татарстан, г. Казань, ул. Минская, д. 8"
9853,"Респ. Татарстан, г. Казань, ул. Минская, д. 10"
9854,"Респ. Татарстан, г. Казань, ул. Минская, д. 12"
9855,"Респ. Татарстан, г. Казань, ул. Минская, д. 16"
9856,"Респ. Татарстан, г. Казань, ул. Минская, д. 18"
9857,"Респ. Татарстан, г. Казань, ул. Минская, д. 20"
9858,"Респ. Татарстан, г. Казань, ул. Минская, д. 22"
9859,"Респ. Татарстан, г. Казань, ул. Минская, д. 24"
9860,"Респ. Татарстан, г. Казань, ул. Минская, д. 26А"
9861,"Респ. Татарстан, г. Казань, ул. Минская, д. 28"
9862,"Респ. Татарстан, г. Казань, ул. Минская, д. 30"
9863,"Респ. Татарстан, г. Казань, ул. Минская, д. 32"
9864,"Респ. Татарстан, г. Казань, ул. Минская, д. 34"
9865,"Респ. Татарстан, г. Казань, ул. Минская, д. 36"
9866,"Респ. Татарстан, г. Казань, ул. Минская, д. 37"
9867,"Респ. Татарстан, г. Казань, ул. Минская, д. 38"
9868,"Респ. Татарстан, г. Казань, ул. Минская, д. 39"
9869,"Респ. Татарстан, г. Казань, ул. Минская, д. 40"
9870,"Респ. Татарстан, г. Казань, ул. Минская, д. 41"
9871,"Респ. Татарстан, г. Казань, ул. Минская, д. 42"
9872,"Респ. Татарстан, г. Казань, ул. Минская, д. 44"
9873,"Респ. Татарстан, г. Казань, ул. Минская, д. 45"
9874,"Респ. Татарстан, г. Казань, ул. Минская, д. 46"
9875,"Респ. Татарстан, г. Казань, ул. Минская, д. 48"
9876,"Респ. Татарстан, г. Казань, ул. Минская, д. 50"
